"id","carbono_estoque_kgm2","data_coleta_ano","coord_x","coord_y"
"ctb0003-sm-dnos-394",5.62,2012,-53.800487,-29.612246
"ctb0003-sm-dnos-395",6.77,2012,-53.799588,-29.611823
"ctb0003-sm-dnos-396",7.29,2012,-53.806504,-29.610721
"ctb0003-sm-dnos-397",6.76,2012,-53.806146,-29.611576
"ctb0003-sm-dnos-398",5,2012,-53.805798,-29.61245
"ctb0003-sm-dnos-399",3.44,2012,-53.805428,-29.61326
"ctb0003-sm-dnos-400",6.46,2012,-53.805081,-29.614124
"ctb0005-P1",2.92,2011,-53.78642589,-29.71285047
"ctb0005-P2",5.9,2011,-54.1674194,-29.64256845
"ctb0005-P3",5.37,2011,-54.32826095,-29.64047901
"ctb0005-P4",4.17,2011,-54.32683918,-29.64036014
"ctb0005-P5",6.41,2011,-54.343523,-29.64240944
"ctb0005-P6",5.98,2011,-54.40957212,-29.64827225
"ctb0018-1",6.29,2011,-60.22921859,-3.25012964
"ctb0018-10",6.62,2011,-60.22986517,-3.25220902
"ctb0018-11",8.36,2011,-60.22998889,-3.25238304
"ctb0018-12",5.73,2011,-60.2290077,-3.25173805
"ctb0018-13",4.58,2011,-60.22874821,-3.25136598
"ctb0018-14",5.87,2011,-60.22926863,-3.2521221
"ctb0018-15",6.76,2011,-60.22954314,-3.25252066
"ctb0018-16",8.48,2011,-60.22960416,-3.25261831
"ctb0018-17",7.24,2011,-60.22915782,-3.25274656
"ctb0018-18",5.68,2011,-60.22925665,-3.25291696
"ctb0018-19",7.83,2011,-60.2288544,-3.25307152
"ctb0018-2",6.23,2011,-60.22909094,-3.25027138
"ctb0018-20",6.5,2011,-60.22895414,-3.25326816
"ctb0018-21",6.91,2011,-60.22894953,-3.25241271
"ctb0018-22",4.2,2011,-60.22866304,-3.25202261
"ctb0018-23",4.13,2011,-60.2284229,-3.2516507
"ctb0018-24",3.98,2011,-60.22814705,-3.2512804
"ctb0018-25",4.38,2011,-60.22779132,-3.25154082
"ctb0018-26",3.94,2011,-60.22805074,-3.25191122
"ctb0018-27",4.91,2011,-60.22831452,-3.25229117
"ctb0018-28",5.14,2011,-60.22858425,-3.25269727
"ctb0018-29",4.51,2011,-60.22821168,-3.25296063
"ctb0018-3",4.02,2011,-60.22885071,-3.25070958
"ctb0018-30",4.03,2011,-60.22793834,-3.25259023
"ctb0018-31",5.69,2011,-60.22845886,-3.25333689
"ctb0018-32",8.02,2011,-60.22859799,-3.25353303
"ctb0018-33",3.32,2011,-60.22769971,-3.25220064
"ctb0018-34",3.92,2011,-60.22741028,-3.25183771
"ctb0018-35",4.55,2011,-60.22716168,-3.25200401
"ctb0018-36",4.43,2011,-60.22733577,-3.25244196
"ctb0018-37",5.6,2011,-60.2275842,-3.25282174
"ctb0018-38",5.39,2011,-60.2278531,-3.25319339
"ctb0018-39",4.74,2011,-60.22749712,-3.25348249
"ctb0018-4",5.93,2011,-60.22911927,-3.25109197
"ctb0018-40",5.49,2011,-60.22840681,-3.25405019
"ctb0018-42",4.08,2011,-60.22721758,-3.25309893
"ctb0018-43",3.62,2011,-60.22799182,-3.25422102
"ctb0018-44",4.38,2011,-60.22807589,-3.2543361
"ctb0018-45",5.58,2011,-60.22778269,-3.25468865
"ctb0018-46",5.75,2011,-60.22764723,-3.25448957
"ctb0018-47",5.42,2011,-60.22745739,-3.25423049
"ctb0018-48",2.31,2011,-60.22736175,-3.2549111
"ctb0018-49",2.93,2011,-60.22728824,-3.25477816
"ctb0018-5",4.64,2011,-60.22938321,-3.25148483
"ctb0018-50",6.27,2011,-60.22709453,-3.25446418
"ctb0018-6",5.16,2011,-60.22914852,-3.25161349
"ctb0018-7",5.96,2011,-60.22961213,-3.25135164
"ctb0018-8",5.86,2011,-60.22963802,-3.25186009
"ctb0018-9",7.17,2011,-60.23016114,-3.25178935
"ctb0018-M-35-38-5",7.55,2011,-60.22809106,-3.25356405
"ctb0018-M-36-40X",5.36,2011,-60.22834545,-3.25396587
"ctb0018-M-39-X",5.85,2011,-60.22779124,-3.25390518
"ctb0018-MX",4.71,2011,-60.22849758,-3.25100664
"ctb0019-B",36.46,2005,-50.227824,-29.487942
"ctb0019-F1",37.64,2005,-50.222238,-29.482984
"ctb0019-F10",8.59,2005,-50.169609,-29.478909
"ctb0019-F2",36.07,2005,-50.219623,-29.482261
"ctb0019-F3",28.39,2005,-50.243962,-29.481923
"ctb0019-F4",41.67,2005,-50.210071,-29.485927
"ctb0019-F5",36.43,2005,-50.205119,-29.489567
"ctb0019-F6",26.9,2005,-50.198076,-29.485685
"ctb0019-F7",20.71,2005,-50.183392,-29.488585
"ctb0019-F8",23.39,2005,-50.182287,-29.487505
"ctb0019-F9",9.16,2005,-50.161368,-29.470493
"ctb0019-FP1",35.88,2005,-50.207818,-29.482576
"ctb0019-FP2",33.56,2005,-50.207873,-29.486262
"ctb0019-G1",21.31,2005,-50.22795,-29.48919
"ctb0019-G2",25.25,2005,-50.228016,-29.487262
"ctb0019-G3",22.84,2005,-50.20606,-29.48129
"ctb0019-GS1",29.58,2005,-50.221624,-29.48723
"ctb0019-GS2",37.9,2005,-50.218908,-29.48716
"ctb0019-GS3",23.65,2005,-50.223949,-29.485073
"ctb0019-GS4",28.96,2005,-50.202263,-29.489516
"ctb0019-GS5",21.44,2005,-50.207928,-29.487218
"ctb0019-P1",18.46,2005,-50.231766,-29.475679
"ctb0019-P2",21.58,2005,-50.226229,-29.47674
"ctb0019-PP1",41.48,2005,-50.23069,-29.484547
"ctb0019-PP2",46.59,2005,-50.229965,-29.485079
"ctb0019-S1",25.99,2005,-50.180869,-29.491589
"ctb0019-S2",31.16,2005,-50.176026,-29.483439
"ctb0022-L10",7.21,2011,-51.08373281,-23.60725697
"ctb0022-L100",4.68,2011,-51.04921648,-23.41574799
"ctb0022-L101",4.74,2011,-51.04848169,-23.36009587
"ctb0022-L11",3,2011,-51.09091876,-23.6227802
"ctb0022-L12",4.35,2011,-51.09290028,-23.62452235
"ctb0022-L13",3.91,2011,-51.08531674,-23.64643103
"ctb0022-L14",4.9,2011,-51.08118788,-23.66089459
"ctb0022-L15",5.28,2011,-51.04372654,-23.62695573
"ctb0022-L16",5.16,2011,-51.15135274,-23.52526944
"ctb0022-L17",4.9,2011,-51.18657745,-23.53757906
"ctb0022-L18",8.58,2011,-51.18488154,-23.53684943
"ctb0022-L19",5.13,2011,-51.21173125,-23.55280324
"ctb0022-L2",4.65,2011,-51.13865938,-23.51826276
"ctb0022-L20",4.92,2011,-51.21427467,-23.58047612
"ctb0022-L21",4.82,2011,-51.19105117,-23.61641151
"ctb0022-L22",4.33,2011,-51.19299964,-23.64159224
"ctb0022-L23",4.5,2011,-51.20694851,-23.64572025
"ctb0022-L24",4.35,2011,-51.20419418,-23.64629296
"ctb0022-L25",4.2,2011,-51.20638632,-23.68734342
"ctb0022-L26",4.48,2011,-51.21043895,-23.70074236
"ctb0022-L27",3.15,2011,-51.21169545,-23.7013097
"ctb0022-L3",4.83,2011,-51.11559898,-23.55022165
"ctb0022-L4",3.96,2011,-51.07222952,-23.52596759
"ctb0022-L44",3.89,2011,-51.25969247,-23.55740049
"ctb0022-L48",3.86,2011,-51.2910347,-23.50699639
"ctb0022-L49",3.94,2011,-51.28645392,-23.49033033
"ctb0022-L5",3.58,2011,-51.07295624,-23.52924618
"ctb0022-L52",5.44,2011,-51.09130249,-23.70952077
"ctb0022-L56",5.54,2011,-51.0358552,-23.70269681
"ctb0022-L6",2.78,2011,-51.05329398,-23.52738435
"ctb0022-L63",4.54,2011,-50.92628586,-23.73522793
"ctb0022-L65",4.2,2011,-50.99130114,-23.70108387
"ctb0022-L7",6.33,2011,-51.03328731,-23.55611431
"ctb0022-L71",4.27,2011,-51.01932087,-23.53124027
"ctb0022-L72",5.64,2011,-51.02047579,-23.52428483
"ctb0022-L73",4.12,2011,-50.99415099,-23.5846614
"ctb0022-L74",5.26,2011,-50.98276275,-23.58441666
"ctb0022-L75",1.51,2011,-50.97491718,-23.5597922
"ctb0022-L76",4.13,2011,-50.97757595,-23.54027269
"ctb0022-L77",4.17,2011,-51.03993361,-23.50093111
"ctb0022-L78",5.76,2011,-50.94803845,-23.48698079
"ctb0022-L79",6.61,2011,-50.96150762,-23.47553099
"ctb0022-L8",2.27,2011,-51.08438503,-23.55418002
"ctb0022-L80",5.05,2011,-50.98743856,-23.47128073
"ctb0022-L81",5.46,2011,-50.9650338,-23.43501913
"ctb0022-L82",5.24,2011,-51.30182626,-23.42850767
"ctb0022-L85",3.45,2011,-51.27428671,-23.44116837
"ctb0022-L86",3.86,2011,-51.28445462,-23.44397746
"ctb0022-L87",5.73,2011,-51.24105958,-23.45184589
"ctb0022-L88",3.21,2011,-51.2405896,-23.44101618
"ctb0022-L89",5.6,2011,-51.23012531,-23.41337319
"ctb0022-L90",3.17,2011,-51.21504271,-23.37125592
"ctb0022-L91",3.81,2011,-51.18153628,-23.39754823
"ctb0022-L92",4.25,2011,-51.14369256,-23.40806584
"ctb0022-L93",5.11,2011,-51.16381281,-23.42958962
"ctb0022-L94",3.3,2011,-51.14002843,-23.47896859
"ctb0022-L95",5.33,2011,-51.16158261,-23.49535143
"ctb0022-L96",3.44,2011,-51.08200554,-23.38228506
"ctb0022-L97",3.06,2011,-51.08125319,-23.40019789
"ctb0022-L98",3.96,2011,-51.09335166,-23.44461522
"ctb0022-L99",4.28,2011,-51.08342436,-23.46016651
"ctb0029-1",1.64,2009,-53.794645,-29.651271
"ctb0029-10",2.37,2008,-53.346483,-33.522039
"ctb0029-100",2.03,2008,-51.557371,-28.206357
"ctb0029-101",0,2008,-51.557371,-28.206357
"ctb0029-102",0,2008,-50.91167,-28.345969
"ctb0029-103",0,2008,-52.688773,-28.547725
"ctb0029-104",4.91,2008,-55.465992,-30.693391
"ctb0029-105",0,2008,-51.345771,-29.213174
"ctb0029-11",5.08,2009,-53.81388,-29.647975
"ctb0029-12",2.63,2008,-53.812761,-29.762041
"ctb0029-13",4.95,2009,-53.787066,-29.630181
"ctb0029-14",0.63,2009,-53.816667,-29.643214
"ctb0029-15",2.12,2008,-53.352172,-29.811012
"ctb0029-16",3.42,2008,-50.567081,-29.867146
"ctb0029-17",3.25,2009,-53.783879,-29.649234
"ctb0029-18",1.19,2009,-53.806629,-29.628861
"ctb0029-19",3.03,2009,-53.802661,-29.635847
"ctb0029-2",1.08,2009,-53.786729,-29.650198
"ctb0029-20",5.01,2009,-53.805212,-29.627586
"ctb0029-21",3.81,2009,-53.811102,-29.622458
"ctb0029-22",2.14,2009,-53.805395,-29.630352
"ctb0029-23",2.63,2008,-53.812761,-29.762041
"ctb0029-24",3,2008,-51.087725,-29.932633
"ctb0029-25",2.82,2009,-53.793397,-29.643112
"ctb0029-26",4.05,2008,-54.32267,-30.336612
"ctb0029-27",6.16,2009,-53.787549,-29.641442
"ctb0029-28",2.63,2008,-54.195762,-29.622231
"ctb0029-29",6.44,2009,-53.786019,-29.637508
"ctb0029-3",2.37,2009,-53.789106,-29.649981
"ctb0029-30",4.19,2009,-53.793425,-29.628681
"ctb0029-31",3.79,2009,-53.807754,-29.622186
"ctb0029-32",5.65,2009,-53.794785,-29.644984
"ctb0029-33",2.94,2009,-53.821581,-29.64418
"ctb0029-34",11.97,2009,-53.782053,-29.629925
"ctb0029-35",3.43,2009,-53.781947,-29.633002
"ctb0029-36",1.28,2007,-53.580861,-29.648235
"ctb0029-37",2.79,2009,-53.810271,-29.619944
"ctb0029-38",5.86,2009,-53.793258,-29.618216
"ctb0029-39",5,2009,-53.770017,-29.640732
"ctb0029-4",2.12,2008,-53.122124,-29.697885
"ctb0029-40",3.42,2009,-53.77524,-29.62796
"ctb0029-41",7.25,2009,-53.819961,-29.644967
"ctb0029-42",4.61,2009,-53.817577,-29.645775
"ctb0029-43",1.55,2007,-53.580282,-29.647556
"ctb0029-44",5.37,2008,-57.082275,-29.767951
"ctb0029-45",4.05,2009,-53.779139,-29.628052
"ctb0029-46",4.05,2008,-53.506961,-30.50812
"ctb0029-47",4.31,2009,-53.770344,-29.638366
"ctb0029-48",2.49,2009,-53.778198,-29.633508
"ctb0029-49",1.63,2007,-53.581768,-29.648491
"ctb0029-5",2.37,2008,-53.812761,-29.762041
"ctb0029-50",2.11,2007,-53.581768,-29.648491
"ctb0029-51",6.77,2008,-51.186718,-29.170271
"ctb0029-52",2.71,2009,-53.789514,-29.625137
"ctb0029-53",11.15,2009,-53.80544,-29.612475
"ctb0029-54",3.2,2008,-54.687055,-31.013325
"ctb0029-55",4.61,2009,-53.770967,-29.633143
"ctb0029-56",4.52,2009,-53.770128,-29.635703
"ctb0029-57",4.41,2006,-49.886778,-28.594306
"ctb0029-58",6.65,2006,-49.860361,-28.593444
"ctb0029-59",2.78,2006,-49.886694,-28.594722
"ctb0029-6",1.64,2009,-53.792816,-29.64804
"ctb0029-60",4.45,2006,-49.860194,-28.593306
"ctb0029-61",7.38,2008,-50.569208,-29.187636
"ctb0029-62",5.86,2008,-51.186718,-29.170271
"ctb0029-63",7.27,2008,-50.90755,-28.352012
"ctb0029-64",8.66,2008,-51.203468,-29.027836
"ctb0029-65",7.38,2008,-50.419632,-28.614451
"ctb0029-66",0,2008,-54.32267,-30.336612
"ctb0029-67",3.79,2008,-54.32267,-30.336612
"ctb0029-68",4.02,2008,-52.464276,-28.266136
"ctb0029-69",0.14,2008,-54.427477,-30.289187
"ctb0029-7",1.36,2009,-53.78358,-29.643612
"ctb0029-70",2.23,2008,-51.345771,-29.213174
"ctb0029-71",4.6,2006,-49.860361,-28.593444
"ctb0029-72",3.14,2006,-49.860194,-28.593306
"ctb0029-73",3.75,2006,-49.860361,-28.593444
"ctb0029-74",6.93,2008,-51.304867,-28.716447
"ctb0029-75",2.39,2006,-49.886778,-28.594306
"ctb0029-76",3.85,2006,-49.865806,-28.594833
"ctb0029-77",2.81,2006,-49.860194,-28.593306
"ctb0029-78",7.09,2008,-50.419632,-28.614451
"ctb0029-79",6.49,2006,-51.508093,-28.599128
"ctb0029-8",4.31,2009,-53.794759,-29.65719
"ctb0029-80",2.31,2006,-49.886694,-28.594722
"ctb0029-81",7.34,2006,-49.860361,-28.593444
"ctb0029-82",6.23,2006,-51.508093,-28.599128
"ctb0029-83",6.49,2006,-51.508093,-28.599128
"ctb0029-84",2.27,2006,-49.956242,-28.657612
"ctb0029-85",2.55,2006,-49.956111,-28.657778
"ctb0029-86",2.35,2006,-51.508093,-28.599128
"ctb0029-87",2.27,2006,-49.886778,-28.594306
"ctb0029-88",2.76,2006,-51.508093,-28.599128
"ctb0029-89",1.92,2006,-51.508093,-28.599128
"ctb0029-9",1.25,2009,-53.815956,-29.626721
"ctb0029-90",2.34,2006,-51.508093,-28.599128
"ctb0029-91",2.26,2006,-51.508093,-28.599128
"ctb0029-92",3.04,2006,-49.865806,-28.594833
"ctb0029-93",2.26,2006,-51.508093,-28.599128
"ctb0029-94",2.96,2008,-52.688773,-28.547725
"ctb0029-95",0,2006,-51.508093,-28.599128
"ctb0029-96",6.18,2006,-49.865806,-28.594833
"ctb0029-97",0,2006,-51.508093,-28.599128
"ctb0029-98",0,2006,-51.508093,-28.599128
"ctb0029-99",8.09,2008,-51.806408,-30.855403
"ctb0036-ACC-10003-2008",1.25,2008,-53.87568505,-29.6621005
"ctb0036-ACC-10003-2018",1.64,2018,-53.87568505,-29.6621005
"ctb0036-ACC-10004-2008",1.16,2008,-53.87544768,-29.66210566
"ctb0036-ACC-10004-2018",1.28,2018,-53.87544768,-29.66210566
"ctb0036-ACC-10005-2008",0.96,2008,-53.87522063,-29.66211059
"ctb0036-ACC-10005-2018",1.55,2018,-53.87522063,-29.66211059
"ctb0036-ACC-10006-2008",1.4,2008,-53.87499358,-29.66211552
"ctb0036-ACC-10006-2018",1.78,2018,-53.87499358,-29.66211552
"ctb0036-ACC-10007-2008",1.96,2008,-53.87475621,-29.66212067
"ctb0036-ACC-10007-2018",2.35,2018,-53.87475621,-29.66212067
"ctb0036-ACC-11002-2008",2.13,2008,-53.87591774,-29.66229388
"ctb0036-ACC-11002-2018",2.18,2018,-53.87591774,-29.66229388
"ctb0036-ACC-11003-2008",1.59,2008,-53.87569069,-29.66229881
"ctb0036-ACC-11003-2018",1.81,2018,-53.87569069,-29.66229881
"ctb0036-ACC-11004-2008",2.17,2008,-53.87545332,-29.66230396
"ctb0036-ACC-11004-2018",1.68,2018,-53.87545332,-29.66230396
"ctb0036-ACC-11005-2008",1.26,2008,-53.87522627,-29.66230889
"ctb0036-ACC-11005-2018",1.94,2018,-53.87522627,-29.66230889
"ctb0036-ACC-11006-2008",2.05,2008,-53.87499922,-29.66231382
"ctb0036-ACC-11006-2018",2.39,2018,-53.87499922,-29.66231382
"ctb0036-ACC-12002-2008",1.77,2008,-53.87592364,-29.66250119
"ctb0036-ACC-12002-2018",2,2018,-53.87592364,-29.66250119
"ctb0036-ACC-12003-2008",1.49,2008,-53.87569659,-29.66250612
"ctb0036-ACC-12003-2018",1.94,2018,-53.87569659,-29.66250612
"ctb0036-ACC-12004-2008",1.64,2008,-53.87545922,-29.66251127
"ctb0036-ACC-12004-2018",2.79,2018,-53.87545922,-29.66251127
"ctb0036-ACC-12005-2008",1.51,2008,-53.87523217,-29.6625162
"ctb0036-ACC-12005-2018",1.68,2018,-53.87523217,-29.6625162
"ctb0036-ACC-13002-2008",2.29,2008,-53.87592929,-29.66269949
"ctb0036-ACC-13002-2018",2.16,2018,-53.87592929,-29.66269949
"ctb0036-ACC-13003-2008",2.25,2008,-53.87570224,-29.66270442
"ctb0036-ACC-13003-2018",0.92,2018,-53.87570224,-29.66270442
"ctb0036-ACC-13004-2008",1.56,2008,-53.87546486,-29.66270957
"ctb0036-ACC-13004-2018",1.72,2018,-53.87546486,-29.66270957
"ctb0036-ACC-13005-2008",1.23,2008,-53.87523781,-29.6627145
"ctb0036-ACC-13005-2018",1.87,2018,-53.87523781,-29.6627145
"ctb0036-ACC-2006-2008",2.56,2008,-53.87494767,-29.66050207
"ctb0036-ACC-2006-2018",1.91,2018,-53.87494767,-29.66050207
"ctb0036-ACC-2007-2008",2.28,2008,-53.8747103,-29.66050722
"ctb0036-ACC-2007-2018",1.69,2018,-53.8747103,-29.66050722
"ctb0036-ACC-3005-2008",2.4,2008,-53.87518035,-29.66069544
"ctb0036-ACC-3005-2018",1.11,2018,-53.87518035,-29.66069544
"ctb0036-ACC-3006-2008",2.07,2008,-53.87495331,-29.66070037
"ctb0036-ACC-3006-2018",2.89,2018,-53.87495331,-29.66070037
"ctb0036-ACC-3007-2008",1.82,2008,-53.87471594,-29.66070552
"ctb0036-ACC-3007-2018",2.37,2018,-53.87471594,-29.66070552
"ctb0036-ACC-3008-2008",1.72,2008,-53.87448889,-29.66071045
"ctb0036-ACC-3008-2018",2.62,2018,-53.87448889,-29.66071045
"ctb0036-ACC-4005-2008",1.6,2008,-53.875186,-29.66089374
"ctb0036-ACC-4005-2018",1.17,2018,-53.875186,-29.66089374
"ctb0036-ACC-4006-2008",2.24,2008,-53.87495895,-29.66089867
"ctb0036-ACC-4006-2018",1.3,2018,-53.87495895,-29.66089867
"ctb0036-ACC-4007-2008",1.67,2008,-53.87472158,-29.66090382
"ctb0036-ACC-4007-2018",6.74,2018,-53.87472158,-29.66090382
"ctb0036-ACC-5005-2008",1.78,2008,-53.8751919,-29.66110106
"ctb0036-ACC-5005-2018",1.59,2018,-53.8751919,-29.66110106
"ctb0036-ACC-5006-2008",1.71,2008,-53.87496485,-29.66110598
"ctb0036-ACC-5006-2018",2.08,2018,-53.87496485,-29.66110598
"ctb0036-ACC-5007-2008",1.61,2008,-53.87472748,-29.66111114
"ctb0036-ACC-5007-2018",2.63,2018,-53.87472748,-29.66111114
"ctb0036-ACC-6004-2008",1.41,2008,-53.87542459,-29.66129443
"ctb0036-ACC-6004-2018",1.54,2018,-53.87542459,-29.66129443
"ctb0036-ACC-6005-2008",2.05,2008,-53.87519754,-29.66129936
"ctb0036-ACC-6005-2018",1.41,2018,-53.87519754,-29.66129936
"ctb0036-ACC-6006-2008",1.47,2008,-53.87497049,-29.66130429
"ctb0036-ACC-6006-2018",2.78,2018,-53.87497049,-29.66130429
"ctb0036-ACC-6007-2008",2.02,2008,-53.87473312,-29.66130944
"ctb0036-ACC-6007-2018",4.23,2018,-53.87473312,-29.66130944
"ctb0036-ACC-7004-2008",2.22,2008,-53.87543049,-29.66150174
"ctb0036-ACC-7004-2018",1,2018,-53.87543049,-29.66150174
"ctb0036-ACC-7005-2008",2.31,2008,-53.87520344,-29.66150667
"ctb0036-ACC-7005-2018",0.97,2018,-53.87520344,-29.66150667
"ctb0036-ACC-7006-2008",1.94,2008,-53.87497639,-29.6615116
"ctb0036-ACC-7006-2018",2.67,2018,-53.87497639,-29.6615116
"ctb0036-ACC-7007-2008",1.88,2008,-53.87473902,-29.66151675
"ctb0036-ACC-7007-2018",1.93,2018,-53.87473902,-29.66151675
"ctb0036-ACC-8003-2008",1.5,2008,-53.8756735,-29.66169489
"ctb0036-ACC-8003-2018",0.65,2018,-53.8756735,-29.66169489
"ctb0036-ACC-8004-2008",2.04,2008,-53.87543613,-29.66170004
"ctb0036-ACC-8004-2018",1.73,2018,-53.87543613,-29.66170004
"ctb0036-ACC-8005-2008",1.9,2008,-53.87520908,-29.66170497
"ctb0036-ACC-8005-2018",2.34,2018,-53.87520908,-29.66170497
"ctb0036-ACC-8006-2008",1.51,2008,-53.87498203,-29.6617099
"ctb0036-ACC-8006-2018",1.54,2018,-53.87498203,-29.6617099
"ctb0036-ACC-8007-2008",1.13,2008,-53.87474467,-29.66171505
"ctb0036-ACC-8007-2018",3.11,2018,-53.87474467,-29.66171505
"ctb0036-ACC-9003-2008",1.37,2008,-53.8756794,-29.6619022
"ctb0036-ACC-9003-2018",0.49,2018,-53.8756794,-29.6619022
"ctb0036-ACC-9004-2008",1.93,2008,-53.87544203,-29.66190736
"ctb0036-ACC-9004-2018",1.16,2018,-53.87544203,-29.66190736
"ctb0036-ACC-9005-2008",2.26,2008,-53.87521498,-29.66191229
"ctb0036-ACC-9005-2018",1.53,2018,-53.87521498,-29.66191229
"ctb0036-ACC-9006-2008",1.57,2008,-53.87498793,-29.66191721
"ctb0036-ACC-9006-2018",1.55,2018,-53.87498793,-29.66191721
"ctb0036-ACC-9007-2008",1.51,2008,-53.87475056,-29.66192237
"ctb0036-ACC-9007-2018",1.77,2018,-53.87475056,-29.66192237
"ctb0036-ACC-perfil-2008",3.02,2008,-53.8763354,-29.66100407
"ctb0562-E01",5.45,1983,-46.17029984,-19.7803181
"ctb0562-E02",5.01,1984,-47.9503753,-18.60029543
"ctb0562-E03",1.92,1984,-47.25034538,-18.87030116
"ctb0562-E04",4.08,1983,-47.78036784,-18.57029528
"ctb0562-E05",9.9,1984,-46.25030179,-18.93030388
"ctb0562-E06",1.95,1984,-46.95033314,-19.30030876
"ctb0562-E07",4.4,1983,-47.13033915,-18.37029326
"ctb0562-E08",1,1983,-49.32043794,-19.80031193
"ctb0562-E09",5.97,1983,-46.97033268,-18.63029776
"ctb0562-E10",3.46,1983,-46.03029314,-19.48031332
"ctb0562-E11",3.46,1984,-47.47035458,-18.68029765
"ctb0562-E12",0.63,1984,-47.3303492,-19.03030362
"ctb0562-E13",3.39,1984,-45.45026568,-18.23029366
"ctb0562-E14",1.74,1983,-46.450312,-19.70031628
"ctb0562-E15",0,1983,-47.45035369,-18.67029753
"ctb0562-E16",1.61,1984,-47.43035261,-18.57029595
"ctb0562-E17",3.68,1984,-46.17029821,-18.88030319
"ctb0562-E18",5.41,1984,-47.73036599,-18.7202978
"ctb0562-E19",6.25,1983,-47.75036697,-18.77029857
"ctb0562-E20",5.61,1983,-46.87032875,-18.85030152
"ctb0562-E21",8.12,1984,-46.27030222,-18.68029975
"ctb0562-E22",31.57,1984,-47.58036154,-19.68031383
"ctb0562-E23",19.54,1984,-46.90033031,-18.98030359
"ctb0562-E24",10.54,1984,-47.58036152,-19.67031367
"ctb0562-E25",3.47,1983,-47.52035885,-19.65031346
"ctb0562-E26",0,1983,-47.30034964,-19.85031721
"ctb0562-E27",3.36,1983,-47.45035517,-19.37030897
"ctb0562-E28",3.39,1983,-47.68036424,-18.92030115
"ctb0562-E29",4.46,1983,-46.15029826,-19.4003118
"ctb0562-E30",0,1983,-47.17034597,-20.77033297
"ctb0562-E31",4.25,1983,-47.32035004,-19.63031352
"ctb0562-E32",6.74,1983,-46.13029711,-19.25030935
"ctb0562-E33",5.29,1984,-46.3003049,-19.43031205
"ctb0562-E35",5.27,1983,-46.13029775,-19.60031516
"ctb0562-E36",6.27,1983,-46.4003098,-19.70031637
"ctb0562-E37",5.34,1983,-46.6003183,-19.55031352
"ctb0562-E38",5.89,1983,-46.55031614,-19.57031395
"ctb0562-E39",5.82,1983,-46.37030754,-19.20030812
"ctb0562-E40",5.3,1983,-46.62031796,-18.9203031
"ctb0562-E41",5.92,1984,-46.8503286,-19.22030762
"ctb0562-E42",3.95,1984,-47.58036154,-19.68031383
"ctb0562-E43",5.11,1984,-46.60031748,-19.13030658
"ctb0562-E44",5.08,1984,-46.85032892,-19.38031026
"ctb0562-E45",5.81,1983,-48.9704209,-19.12030166
"ctb0562-E46",2.73,1983,-47.13033905,-18.32029245
"ctb0562-E47",3.5,1983,-45.45026515,-17.880288
"ctb0562-E48",4.26,1983,-45.42026392,-17.93028884
"ctb0562-E49",10.04,1983,-46.68031979,-18.50029615
"ctb0562-E50",5.28,1983,-46.60031662,-18.67029905
"ctb0562-E51",6,1984,-47.38035234,-19.48031092
"ctb0562-E52",3.89,1984,-47.1003379,-18.4002938
"ctb0562-E53",4.34,1984,-47.2803454,-18.23029074
"ctb0562-E54",4.57,1983,-46.98033501,-19.57031317
"ctb0562-E55",4.32,1983,-45.98028908,-18.40029565
"ctb0562-E56",3.84,1983,-46.00028995,-18.40029562
"ctb0562-E57",4.73,1983,-47.37035006,-18.60029654
"ctb0562-E58",3.98,1983,-47.43035535,-19.85031696
"ctb0562-E59",3.62,1984,-47.68036463,-19.10030409
"ctb0562-E60",8.45,1983,-46.50031212,-18.60029807
"ctb0562-E61",4.85,1983,-45.9802905,-19.23030926
"ctb0562-E62",4.84,1984,-45.92028782,-19.20030886
"ctb0562-E63",10.3,1984,-47.73036599,-18.7202978
"ctb0562-E64",4.19,1983,-46.23030119,-19.08030638
"ctb0562-E65",0,1984,-46.27030362,-19.45031243
"ctb0562-E66",0,1984,-47.28034848,-19.72031509
"ctb0562-E67",7.23,1984,-47.07034023,-20.17032302
"ctb0562-E68",4.29,1984,-46.92033068,-18.72029931
"ctb0562-E69",4.02,1984,-46.85032852,-19.18030696
"ctb0562-E70",4.93,1984,-46.30030348,-18.65029922
"ctb0562-E72",0,1984,-47.52035782,-19.18030571
"ctb0562-E73",0,1983,-45.92028576,-17.97028878
"ctb0562-E74",1.81,1983,-46.77032353,-18.40029437
"ctb0562-E75",5.71,1983,-45.75027877,-18.23029323
"ctb0562-E76",4.75,1983,-46.12029567,-18.68029999
"ctb0562-E77",1.13,1983,-46.38030858,-19.52031341
"ctb0562-E78",0.91,1983,-47.22034563,-19.62031355
"ctb0562-E79",5.7,1983,-45.92028799,-19.30031051
"ctb0562-E80",5.07,1984,-46.17029838,-18.98030483
"ctb0562-E81",17.17,1984,-47.6203633,-19.68031375
"ctb0562-Perfil-1",0.75,1984,-46.90033131,-19.48031182
"ctb0562-Perfil-10",4.49,1984,-46.05029252,-18.63029928
"ctb0562-Perfil-11",5.09,1984,-46.62031773,-18.80030113
"ctb0562-Perfil-12",5.31,1984,-47.00033584,-19.5503128
"ctb0562-Perfil-13",3.37,1984,-46.45031146,-19.42031163
"ctb0562-Perfil-14",10.51,1984,-46.62031921,-19.57031382
